id,key,message
c2e3e911-af41-4538-a9b2-1ccd5c0b6676,name,TI Code Composer Studio
a1d9e41c-dd04-416b-8b56-e5af0ab61dd8,name,TigerGraph
adacc98f-597a-48ed-aa04-9fba8f6a46d1,name,Timber Harvesting Operations
8bea713f-527f-40e8-ba08-7bc89a926aeb,name,Time Management
8c0ea0f4-6c7b-4dd4-8ca4-059818f797f8,name,Time Management and Prioritization
df42ba42-4ec6-49c8-b9a0-caf6df110fcf,name,Time Series Analysis and Forecasting
e07f4a85-bee2-4831-8d7c-bde788be927b,name,Time Series Analysis for Performance Measurement
6c4519af-926c-45ae-adcb-23ac443a00b2,name,TLA+
e79f6597-4e98-4909-9d46-2f919b8d53c5,name,TMS (Treasury Management System) by Reval
10e17a27-daed-472c-81a3-1c0626310c12,name,TOGAF
f63e7ed4-74ee-45c8-bb7a-6d9c5aee2e81,name,Tokenomics and Digital Asset Management
dea1f532-e95f-430b-a694-01b6f17ed55d,name,TolAnalyst
292878ae-cd4b-4ee2-9b35-23a3e64c8426,name,Tools and Technology Utilization for Project and Process Management
0d538962-ccec-4801-88a8-27ca4d00ed6f,name,TopBraid Composer
ad72eb4c-8515-43eb-ab49-41c7670edb16,name,Total Cost of Ownership Analysis
b5276c00-f9df-4e45-88a5-5000b4361670,name,Totango
8eb416ce-7c78-40d8-8a5d-ffc00d703e2a,name,Traceability and Supply Chain Management
e69e9ec3-15c2-4c3d-8ae7-55a435fe68c5,name,TraceLink
a53d908b-9538-4e52-85bc-fba7af1a6da5,name,TrackWise
c39ea976-008b-40c2-99f1-2ed220c42142,name,Trade Execution and Operations
c278c7e6-8ae8-46fa-99d1-5a306f8c2588,name,Traditional Media
8cb2b32c-d91e-4e37-a225-402325198016,name,Traffic Engineering and Control Systems Design
51e13b86-aa36-4f4c-92dc-a92bf4d248ef,name,Training and Awareness in Regulatory Compliance
eb2bb8d5-1d61-40d7-b872-41c28fe63deb,name,Training and Awareness Programs
848a6fc3-13bb-49a2-bae1-5e95b2d60c78,name,Training and Capacity Building for Service Staff
7a60e40a-b9ad-482c-8a78-78f67506d39b,name,Training and Capacity Building in Regulatory Affairs
c96dd628-4f3c-4c1a-b327-da33cf86d8f6,name,Training and Communication for Compliance
ea69c4fe-9829-4324-8016-fa1a77ac723a,name,Training and Compliance Communication
a3a8ec1d-245a-42bc-9ad1-f10a82ebe4d6,name,Training and Development for Support Teams
233a039d-b67e-418e-b291-aaaf0ef83288,name,Training and Personnel Development
a0476a02-8d8a-4e2e-ba65-7f78a5827244,name,Training and Staff Development
e59b05b4-c178-4078-b82d-8523e8255f54,name,Training Program Design and Delivery
54208573-0dc5-4118-91c5-d2916894b5db,name,Transaction Processing
e067253e-6fac-4289-a9ea-1b47aebbfaed,name,Translational Research and Innovation
6446d3c6-abd5-4184-bb1c-e9ab0c603f74,name,Transporeon
7cb54f53-2a61-4660-ab2e-ac2c6a1e3bd1,name,Transportation Data Analysis and Performance Reporting
5e8123fc-adbd-414a-9338-ef210f53eda2,name,Transportation Equipment and Technology Management
2cd44e7a-498a-4a4b-9ba9-43ac50e385ae,name,Transportation Facility and Terminal Layout Design
7a195749-0512-41cc-b328-8adbd0a2033d,name,Transportation Infrastructure Information Modeling and CAD
5251e848-cdbf-4038-9610-a757628443bc,name,Transportation Infrastructure Lifecycle Cost Analysis and Economic Evaluation
ae3c7980-9fb4-41fe-925e-42ee5b993e5b,name,Transportation Infrastructure Maintenance and Rehabilitation Planning
c0912589-757f-4cb1-8794-e695e2733bc8,name,Transportation Infrastructure Planning
cbf2e63e-2aa2-485b-af08-537b2adffd1c,name,Transportation Infrastructure Project Management
3e357865-63d1-4b5d-9d32-8fc0db17429a,name,Transportation Infrastructure Quality Assurance and Control
60bc979d-bd57-41a4-8b79-86745aefbaba,name,Transportation Infrastructure Regulatory Compliance
06c5e8eb-f15b-4977-96fe-9cef4e572f10,name,Transportation Management
99bccb5c-a3cd-4973-b82b-34b024932f27,name,Transportation Network Design
aac858e3-9cf4-44d1-8467-06db3cfbdfdc,name,Transportation Operations Project Management
223486bf-1044-4fd0-95e4-081fca2675ea,name,Transportation Operations Risk Management
cf17aa1e-0604-4f86-a937-c16edb864b54,name,Transportation Operations Technology and Systems Management
4e1ed21c-13d6-46fe-a552-0458fd8d505f,name,Transportation Safety Engineering and Risk Management
39778f22-8889-46e7-84a7-500e693693ac,name,Transportation Safety Management
5f5c8bb3-1d8f-494e-98e7-99ccf8d34cc0,name,Transportation Safety Risk Communication
a29af104-d1cf-430e-be9b-78fa434cf109,name,Transportation Safety Standards Development
039813b3-b695-419c-b2a6-aeb4879eeead,name,Transportation Safety Technology Utilization
37569e1a-d73e-4d14-877d-1ec9ef9bc941,name,Transportation Systems Planning
0a164800-64da-4751-98da-48577a522495,name,Transportation Vehicle Maintenance
535470d6-4f20-407b-b82e-277508e6729c,name,Travel and Event Coordination
fdb10e11-1ce6-4ce8-a0b9-ad7205a2280b,name,Travel and Logistics Coordination
29a3e51c-351d-4a1a-bf2d-b5b85bf49e09,name,Travis CI
4b210756-6b76-446b-8351-06702869316c,name,Treasury and Cash Management
cd651c90-31e8-417a-94c0-89af99ae7b6e,name,Treasury and Liquidity Risk Control
4dd72da5-bed8-445e-a2d6-d2ab28aa055a,name,TreeAge Pro
58c0028c-3e5c-4f8e-b50f-df699c3e5bf0,name,Trello
f5f9f2a8-4646-4a89-82e3-0b86a2737544,name,Trezor Suite
ef21c085-e6b5-49f6-a4fa-ef4e751fa385,name,Tricentis Tosca
ecc942b3-93d9-450a-985a-418aadc1c529,name,Tridium Niagara Framework
962cef75-03ae-42f9-a45f-929d7787427f,name,Trifacta
fd001e32-f881-4749-8da6-777279a5e9bf,name,Trintech Cadency
ca3b6ced-3c50-440c-9e7b-33e977078476,name,TripActions
bfeeafb6-ab93-43a6-8477-ed4601afbd55,name,Trivy
ff43feab-7aa6-40f4-9a68-7c9eb5b627ff,name,Truffle
6bf2ff0d-20bf-4d43-9293-cd35bbf4ae67,name,Truffle Suite
c1bed0bc-30a9-4445-a5b9-f0592c663f94,name,Trulioo
8c3f8d4c-2f01-493f-a57c-ec212de4cf66,name,TrustArc
dce0e093-bc83-4eed-8eb8-d73decfac49e,name,TSYS Card Management System
9eb07a0a-4a92-4ce7-b5ef-dc5c0cb96d10,name,Twilio
6675cae9-ecc8-4a75-a4ea-b96752fb64f0,name,Twilio Flex
57593419-8117-4f29-9e9e-2ca7e28718b1,name,Typescript
96408c64-a876-45b6-908d-d3460d5cb4a0,name,UiPath
87bf8586-72b6-4c41-b1dd-85907336394d,name,UKG Pro (Ultimate Kronos Group)
1dac80dc-ff2d-40bc-9283-5f9486c26d22,name,Ultrafast Optics and Attosecond Physics
7cdcf4f9-fbfe-454c-9329-c7e7aaa59dfd,name,Umberto
c454d2cb-41de-49ff-8f7f-335dee73e6c1,name,UML (Unified Modeling Language)
d6def2d7-03bb-4cc2-b296-bceade1ad56e,name,Underground Mining Operations
0c76587a-71eb-4673-b83e-01eb10dc7b79,name,Unified Communications and Collaboration
a6714215-4993-4381-90c5-2ca474e67994,name,Unified Communications and Collaboration Tools
5093b140-45ea-42de-ad98-8bac80f6fc7d,name,Unity
5c3610e2-efea-4f88-b5f4-861c6a3c01d7,name,Unity Test Framework
b9dd0e70-81c4-4186-9c2f-322d0ee5913a,name,Unmanned Aerial Vehicle Design
80f7b91c-017d-4728-975f-92a2e00a95f5,name,Unreal Engine
eb5bf087-3330-40f7-8810-6de959568d18,name,Urban Design and Architecture Principles
287ead2a-44f4-4988-88c2-4284bc4fe8f8,name,Urban Economics and Financial Planning
77de2884-98f2-413c-b35e-1df1eaa53b63,name,Urban Infrastructure Asset Management
67add640-3b3f-4c69-b6ba-af378f056951,name,Urban Policy and Regulatory Frameworks
d1dacd2f-8f6d-4f33-b880-ecac937bdb8b,name,Urban Risk and Resilience Planning
6b33fa33-beaf-4ffc-aa75-48457080e87d,name,Usability and Accessibility Testing
a8861843-9148-4722-8eaf-3f319c384b37,name,Use of Aquaculture and Fisheries Management Software
cd010454-0632-49da-ae94-9138db40e4cb,name,Use of Student Support Technologies and Platforms
ccf63522-0e23-4c21-9cb1-a0a80b6e7223,name,User Experience (UX) Research and Design
5378d4fa-d9fd-4f15-b7fa-ae13e53bb39c,name,User Experience and Human Factors Engineering
5e53934e-86a4-4091-8495-6bdf05912bf6,name,User Experience Design for Digital Health
116c310c-aa36-4fc6-9e38-95abe2827ab8,name,User Experience Design for Learning Platforms
b304e51c-04c1-42b3-80af-ac7edda7da11,name,UserTesting
f5647a45-7f5e-40dc-9410-348e6710a6e4,name,UWP (Universal Windows Platform)
93b0492c-0459-4ef1-95f4-2a1b5bc971d0,name,ValGenesis
199f22fe-f32e-4d99-b6e7-69f567a9169d,name,Valgrind
e6e8e4c5-bf0e-429b-ba1c-3d6c1ffac275,name,Validation and Qualification
e1c06248-f49e-4b52-a547-ae0a90d8d227,name,Varicent Incentive Compensation Management
e7740112-25d7-495a-812d-1c5545e44c85,name,VBA (Visual Basic for Applications)
df367441-59fa-4450-b149-9560cecb8183,name,Vector CANoe
7ee83df8-3536-442e-92b9-96239be27704,name,Veeam Backup & Replication
e08cf40e-68b7-4e64-a444-03eef860e5aa,name,Veeva CRM
7e240adf-e6f4-464a-8708-165b8893db3a,name,Veeva Vault Clinical
775d59ce-0f78-486b-a710-597ca74ca897,name,Veeva Vault Clinical Supply Management
8eb13c7b-fbe3-4664-938b-41b26b9457f8,name,Veeva Vault CTMS
4ebfc5f8-3032-4061-a776-f9bd1957f598,name,Veeva Vault MedComms
e24ba027-4f90-48bd-95ca-c90670d921c8,name,Veeva Vault PromoMats
4e7dbeb0-e452-423b-97a7-18eda3870947,name,Veeva Vault QMS
402ffd98-9d4a-439c-8b11-162907cc4459,name,Veeva Vault Safety
f79b17c3-c128-456e-ace8-1e953905df5b,name,Vehicle Suspension System Design
96c18f84-849d-43ca-9a91-cb42decc835c,name,VelocityEHS
f33a4263-6ef9-482e-9418-1035523f4d85,name,Vendavo Pricing Solutions
a27e4615-8c05-458a-804f-49feb11b67c7,name,Vendor and Contract Management
59277f76-781d-4e84-819d-615298ffdf5d,name,Vendor and Contract Management for Facilities
c9c29c93-e37a-4e5b-b336-f50b6f5f174b,name,Vendor and Contractor Management
5bc0d069-6b37-45ee-853b-9431203fcbe3,name,Vendor and Equipment Management
c48db1c5-e298-4be8-8671-7d5542e8589c,name,Vendor and Technology Evaluation
5f42e43e-877b-4093-bc64-0c1b203b4070,name,Vendor and Third-Party Management
04c52cbd-4de2-4760-8887-979d29dfaad5,name,Vendor and Third-Party Management in Banking Operations
22c2be8f-dafb-4069-b865-f0891f78a2e5,name,Vensim
8d0857d5-6759-47f8-a2a5-2d2c1315cfc6,name,Ventilation Engineering
f6d0d169-86cd-4c12-b035-2ca60055393d,name,Venue and Facility Management
f984a257-6991-4a53-b7c6-f6e2e9ddfba4,name,Veoci
c2ed223c-5ed5-49a9-a250-d7934d271601,name,Veramo
a20f80a5-b5cf-458e-9888-2779e7aa0737,name,Verbal Communication
