id,key,message
d1ff60cd-8b60-4ad1-9fbd-5b020984cfbc,name,Security Awareness and Training (NSC)
f42b7d07-9e25-4e39-8ee8-f34bbd3d1571,name,Security Compliance and Auditing
a13594cd-805c-4a42-91b9-93d7ec3f97d0,name,Security Design and Implementation
276cdfdc-d8db-40df-a380-a5d2f07cdbfd,name,Security Governance and Policy Management
4bffab62-316d-4c10-b87f-814b34cedd25,name,Security in DevOps (DevSecOps)
98fc9e63-db59-4105-a728-71f56e57927e,name,Security Metrics and Reporting
da97dfbb-f6cb-42b1-b2fa-8f3795a526ee,name,Security Monitoring and Event Management
49a0d8bf-6861-4df1-8d5b-2fd75aaf931f,name,Security Operations and Monitoring
13fe6607-6ad2-42e4-ba5d-3cb75323bdad,name,Security Policy Development and Governance
bff8dda8-4e6a-4bf0-83f3-c4d2b2d979f5,name,Security Risk Assessment and Management
6e3aaac6-b1a4-4d4d-9e78-6319bf84641d,name,Security Systems Management
4a48129f-f8e8-4b36-ae1b-26380270c1cc,name,Security Testing
e6547d68-d1bc-4b5b-b885-aecf4ca7d22b,name,Segger J-Link Debugger
46b5abd5-c52b-4868-ba3f-d47b6732dc8b,name,Segment
33897091-16fe-4321-9330-f6bc5deb4b2e,name,Segment (Twilio Segment)
41bb5395-46a6-48f6-a737-146cb022f842,name,Selenium
5384011a-0f1e-4c04-8de5-13de3da28201,name,Selenium WebDriver
2c5d7fee-3e27-4516-84eb-f8a46aad63a1,name,Self-Service and Automation Enablement
e53ab46e-d3da-4761-955e-d6a151defe23,name,Self-Service and Digital Support Solutions
99315943-d100-41b6-9d96-175f645470f7,name,Semantic Web Application Development
e5c35184-e9f0-49b2-8e07-48ea258a25ca,name,Semantic Web Reasoning and Inference
a0505cca-afdd-4407-abf5-8402cdb38ac0,name,Semantic Web Technologies
3cb25a07-dd7d-4afd-9741-ecf406b7dd4c,name,Semantics-Pragmatics Interface
56126257-70cb-42cd-9dd7-bf4f718462d7,name,SEMrush
3ff3414b-87ed-4a1e-8ff7-b0c005b72a69,name,Sensor Networks and IoT Integration
3a6d3076-d4ba-4ff3-9628-2f0284222bd6,name,Sensor Technologies and Integration
7cdbabec-396b-4aa6-b589-677d7817c40b,name,Sensory and Motor Physiology
3c11d52b-2de7-415f-b25f-14ae13afa2a2,name,Serialization and Track and Trace
961bfd1e-b536-41d3-bcc9-d100fef0eb55,name,Server Role Management
9a19026e-b831-41a1-b444-d6cd71ed46ec,name,Service Automation and Orchestration
6c58b7e5-90d8-4d73-a340-32aa9322b311,name,Service Design and Architecture
486cbd5e-3d36-4cd6-9a09-a20dd77d6f8b,name,Service Desk and User Support
1ddd440a-d091-4226-a345-ff5b59ddcd7d,name,Service Desk Operations
8808c56e-182a-4181-8065-e659721646f5,name,Service Implementation and Operations Management
d2accc31-a73b-41ea-b37b-94a4a84d7a13,name,Service Improvement and Continuous Feedback Loop
8e19ef4b-1073-45e6-bcf6-307d42f43dfd,name,Service Level Agreement (SLA) Management
a1f1c884-8bf6-4500-964d-558d2976c83a,name,Service Level Agreement Management
711aa891-31e0-4d43-bdfa-0dae98b7ddb0,name,Service Level Management
ef99b5e0-9a76-416c-9a69-6413fe9f0589,name,Service Mesh and Microservices Management
5c31a55e-0aa7-4755-ae67-31b44ed2fa88,name,Service Monitoring and Incident Management
547ba927-c7ff-4d13-9a64-80e1f0fc60a7,name,Service Planning and Program Design
2d408a42-8f1f-4b4d-82f3-00ab4cafdbf8,name,Service Quality Assurance and Monitoring
6c5fae67-ae5d-4cca-87f4-d8202998de4e,name,Service Supply Chain Management
5182b608-cf88-41d6-be3d-00d107064a1a,name,Service Transition Management
a8124c04-78ef-44eb-a820-c1bfe8f541f8,name,ServiceNow Change Management
6497d58b-5ef5-40f3-90ce-05edd9ea94ca,name,ServiceNow Configuration Management Database (CMDB)
2c3a8028-02e5-478e-aa80-6b460437516b,name,ServiceNow Customer Service Management
28a57854-26f6-4cdb-9a31-eb4aafb76fe9,name,"ServiceNow Governance, Risk, and Compliance (GRC)"
750a9d02-9cf0-46c8-8849-9773642fe7e2,name,ServiceNow GRC
767d57f9-1e03-466a-a572-982dadfcc656,name,ServiceNow Incident Management
d1dc5faa-fbca-4063-8c16-aea28665ba3c,name,ServiceNow IT Business Management
f78d96de-b3da-4515-a7f8-1b5b75b79e16,name,ServiceNow IT Service Management
525b5b17-c5c9-44dc-9234-f925a2445299,name,ServiceNow ITSM
b304c306-03ec-4380-ae13-2a4c8926f0d6,name,ServiceNow Knowledge Management
f9c7e12c-741a-4645-a79e-4f62808c7b5f,name,ServiceNow Orchestration
69182933-0e90-4922-8ec4-4f53aa809971,name,ServiceNow Problem Management
10dea67d-03bf-40d8-a7a5-6d3ddc23fc22,name,ServiceNow Quality Management
56156f15-139d-47be-9cd5-babe5fd2cfc3,name,ServiceNow Risk Management
d76d7ba0-9475-45bc-89cf-be2ab69d1d91,name,ServiceNow Security Incident Response
d8f7d498-afc0-4f17-ac16-041f55dd8cd0,name,ServiceNow Security Operations
bc4eff6f-3376-478d-b4d7-f8696569bcdc,name,ServiceNow Service Desk
fb7131ce-4bb1-4479-a7fc-1cfeab9ae4c7,name,ServiceNow Service Level Management
8dc48cfc-67f4-48b0-b634-f66a268ab5bd,name,ServiceNow Vendor Management
2cffa11c-68b3-47bb-94f6-659ee145fff5,name,ServiceNow Vendor Risk Management
4f80e32b-fbcf-4b98-bbb1-73c26455a634,name,Set and Costume Design
ae8395a4-dfca-4f47-b2d5-35ba684ccce1,name,SharePoint
ae6b2b0d-dbed-4bc6-bed2-1bf3b0df77c7,name,Shiny
c547068d-ece6-4f8c-9a87-ff3962cb753c,name,Shipment Coordination and Documentation
a0aaafc2-0801-47b9-b280-6c37cba1efce,name,Shopify
1dd774d2-fcd3-4905-9eb4-8b582e5043f4,name,Shutdown and Turnaround Management
754c22bd-2367-4816-b450-cb6680c4053d,name,Siemens Desigo CC
774d59d5-d0e7-4faa-9eb1-e8a9de3b6db9,name,Siemens NX
02b27452-5e68-4eef-9b14-dbb92f07bdde,name,Siemens Opcenter APS
